Unnamed: 0,User,Age,Country,Platform,Day,Month,Year,Hour,Likes,Retweets,Comment,Hashtags,worlds,value_worlds,Sentiment,Timestamp,Daily Social Media Time (hrs)
564,SerenadeOfSolitude,20,UK,Twitter,12,3,2017,23,35,18,"Melancholy lingers, a bittersweet serenade in the quietude of solitude. ",#Melancholy #QuietSerenade,434,438,Melancholy,2017-03-12 23:30:00.000000 UTC,5.15
565,SereneBasker,20,Australia,Facebook,5,9,2020,20,36,18," Basking in the golden glow of contentment, a serene river flowing through the landscape of the heart. ",#Contentment #GoldenGlow,249,253,Contentment,2020-09-05 20:10:00.000000 UTC,3.38
566,ShadowedSeeker,46,Australia,Twitter,5,6,2020,12,28,14," Lost in the labyrinth of thoughts, confusion casting shadows on the quest for clarity. ",#Confusion #LabyrinthOfThoughts,238,242,Confusion,2020-06-05 12:15:00.000000 UTC,3.08
567,ShakiraHipsDancer,22,Colombia,Facebook,28,2,2022,21,55,28,"Dancing to Shakira's rhythmic beats, hips swaying to the hypnotic charm of 'Hips Don't Lie'. ",#Hypnotic #ShakiraRhythms,526,530,Hypnotic,2022-02-28 21:15:00.000000 UTC,2.82
568,ShatteredHeart,30,Canada,Instagram,15,9,2021,16,16,8," Drowning in the abyss of despair, a heart shattered into fragments, lost in the echoing silence of hopelessness. ",#Despair #EchoingSilence,297,301,Despair,2021-09-15 16:00:00.000000 UTC,3.36
569,ShatteredHopes,59,Spain,Twitter,8,10,2019,18,40,20,"Soul-crushing disappointment, hopes shattered like fragile glass. ",#Disappointment #CrushedHopes,431,435,Disappointment,2019-10-08 18:30:00.000000 UTC,6.94
570,SheeranMelodyLover,37,UK,Twitter,18,8,2020,19,35,18,"Swaying to Ed Sheeran's acoustic melodies, a serene evening filled with 'Perfect' moments. ",#Serenity #EdSheeranConcert,515,519,Serenity,2020-08-18 19:00:00.000000 UTC,7.66
571,ShieldedHeart,47,USA,Facebook,1,12,2021,15,20,10," Immersed in a state of emotional numbness, a shield against the storm of daily struggles. ",#Numbness #EmotionalShield,220,222,Numbness,2021-12-01 15:30:00.000000 UTC,1.63
572,SilentSpectator,21,India,Instagram,10,3,2023,16,18,9," Indifferent to the noise of the world, a silent observer in the midst of life's cacophony. ",#Indifference #SilentObserver,227,231,Indifference,2023-03-10 16:30:00.000000 UTC,4.51
573,SilentSufferer,23,Brazil,Facebook,20,3,2022,19,50,25,"Aching heart, the symphony of pain plays in the silence of solitude. ",#Suffering #HeartacheSymphony,426,430,Suffering,2022-03-20 19:30:00.000000 UTC,6.62
574,SimpleJoys,15,Australia,Twitter,15,8,2010,10,60,30,Contentment in the simplicity of a quiet Sunday.,#Contentment #SundayMood,125,127,Contentment,2010-08-15 10:00:00.000000 UTC,2.03
575,SinatraCharmListener,21,USA,Twitter,10,6,2019,18,45,22,"Swinging to the rhythms of a Frank Sinatra tribute, feeling the timeless charm of 'Fly Me to the Moon'. ",#Charm #SinatraTribute,518,522,Charm,2019-06-10 18:45:00.000000 UTC,5.46
576,SkateProHighSchool,27,Canada,Twitter,8,8,2023,16,60,30,Trying to master the perfect kickflip on my skateboard. Skating into the weekend like a pro!,#SkaterLife #HighSchoolSkater,650,654,Excitement,2023-08-08 16:00:00.000000 UTC,2.33
577,SkillEmpower,22,India,Instagram,10,7,2014,13,50,25,Empowerment through learning a new skill.,#Empowerment #SkillBuilding,156,158,Empowerment,2014-07-10 13:15:00.000000 UTC,3.26
578,SkyArtist,17,India,Twitter,8,12,2021,14,36,18," Floating on clouds of inspiration, an artist painting the sky with strokes of creativity, creating a masterpiece of dreams. ",#Inspired #CloudsOfCreativity,269,273,Inspired,2021-12-08 14:30:00.000000 UTC,0.99
579,SkyArtist,19,India,Twitter,8,12,2021,14,36,18," Floating on clouds of inspiration, an artist painting the sky with strokes of creativity, creating a masterpiece of dreams. ",#Inspired #CloudsOfCreativity,283,287,Inspired,2021-12-08 14:30:00.000000 UTC,3.55
580,SkyDreamer,36,Australia,Facebook,28,2,2021,13,60,30,Chasing dreams like a kite soaring high in the vast open sky.,#DreamChaser #SkyHighDreams,375,379,DreamChaser,2021-02-28 13:00:00.000000 UTC,2.59
581,SkyPainter,23,India,Instagram,15,8,2021,11,40,20," Soaring on the wings of a free spirit, unburdened by the chains of conformity, painting the sky with independence. ",#FreeSpirit #PaintingTheSky,256,260,Free-spirited,2021-08-15 11:10:00.000000 UTC,2.16
582,SleepoverHostHighSchool,31,UK,Twitter,17,8,2023,22,35,18,Hosting a sleepover with friends this weekend. Preparing for a night of laughter and memories!,#SleepoverFun #HighSchoolMemories,659,663,Excitement,2023-08-17 22:15:00.000000 UTC,3.9
582,SleepoverHostHighSchool,39,UK,Twitter,17,8,2023,22,35,18,Hosting a sleepover with friends this weekend. Preparing for a night of laughter and memories!,#SleepoverFun #HighSchoolMemories,659,663,Excitement,2023-08-17 22:15:00.000000 UTC,0.91
583,SmoothieConnoisseurHighSchool,48,UK,Instagram,10,9,2023,20,42,23,Trying out a new smoothie recipe for a healthy start to the week. Smoothie enthusiast: Level up!,#HealthyLiving #HighSchoolWellness,683,687,Excitement,2023-09-10 20:45:00.000000 UTC,7.46
584,SnackNinjaHighSchool,15,USA,Twitter,23,8,2023,16,55,28,Hiding a snack stash in my backpack for emergency cravings. Snack ninja mode: Activated!,#SnackNinja #HighSchoolSnacks,665,669,Mischievous,2023-08-23 16:45:00.000000 UTC,7.01
585,SnackSmugglerHighSchool,54,USA,Instagram,16,8,2023,14,60,30,Sneaking snacks into class like a pro. The art of snack-smuggling is a sacred skill!,#SnackSmuggler #HighSchoolSnacks,658,662,Mischievous,2023-08-16 14:00:00.000000 UTC,1.95
586,SnowfallEnthusiast,45,Canada,Twitter,2,12,2020,17,45,22,Giddy with excitement as the first snowflakes dance from the sky.,#Excitement #SnowfallMagic,412,416,Excitement,2020-12-02 17:30:00.000000 UTC,5.8
587,SnowLoverWinterEnthusiast,17,Canada,Facebook,1,12,2022,17,60,30,"As the first snowflake descends, the winter enthusiast eagerly prepares for a season of frosty delights, anticipating the magic of snow-covered landscapes. ",#WinterMagic #SnowyLandscapes,573,577,Winter Magic,2022-12-01 17:45:00.000000 UTC,2.87
588,SoccerFanTeamDefeats,58,Brazil,Twitter,2,11,2019,18,80,40,"After a series of defeats, the soccer team faces disappointment, struggling to find the silver lining in a challenging season. ",#Disappointment #SoccerDefeats,551,555,Disappointment,2019-11-02 18:45:00.000000 UTC,5.78
589,SoccerPlayerOwnGoalMoment,60,Spain,Twitter,15,12,2018,20,45,22,"In the midst of a soccer match, an unexpected own goal creates a moment of despair for the player, as teammates console and encourage them. ",#Despair #OwnGoal,560,564,Despair,2018-12-15 20:15:00.000000 UTC,2.26
590,SocialJustice,16,Canada,Twitter,11,2,2023,9,40,20,Can't believe the injustice happening in our society.,#Injustice #Angry,53,55,Anger,2023-02-11 09:30:00.000000 UTC,5.68
591,SocialMediaBlunderHighSchool,27,UK,Instagram,19,8,2023,19,45,22,Accidentally liked my crush's old photo while stalking their profile. Awkward level: Maximum!,#SocialMediaBlunder #HighSchoolAwkward,661,665,Embarrassed,2023-08-19 19:45:00.000000 UTC,7.26
592,SolitaryDescent,54,South Africa,Instagram,18,8,2022,22,80,40,"Heartache deepens, a solitary journey through the abyss of despair. ",#Despair #AbyssOfHeartache,433,437,Despair,2022-08-18 22:00:00.000000 UTC,1.52
593,SolitaryMoon,51,USA,Instagram,1,12,2017,18,36,18," Loneliness, a solitary moon in a starless sky, casting a cold glow on the landscape of isolation, where echoes bounce in empty spaces. ",#Loneliness #StarlessSky,321,325,Loneliness,2017-12-01 18:50:00.000000 UTC,0.98
594,SolitarySoul,22,UK,Facebook,18,11,2019,21,20,10,Loneliness creeps in as the night grows colder.,#Loneliness #Isolation,166,168,Loneliness,2019-11-18 21:20:00.000000 UTC,6.16
595,SolitudeSeas,23,UK,Twitter,28,6,2016,14,45,22,"A soul adrift in the sea of solitude, waves of loneliness crashing relentlessly. ",#Loneliness #CrashingWaves,444,448,Loneliness,2016-06-28 14:20:00.000000 UTC,3.14
596,SolitudeSeeker,32,Canada,Twitter,12,2,2021,16,35,18,Numbness sets in as the weight of loneliness grows heavier.,#Loneliness #HeavyHeart,422,426,Loneliness,2021-02-12 16:45:00.000000 UTC,2.08
597,SoloAdventurer,38,USA,Instagram,1,7,2023,14,60,30,"Embarked on a solo travel adventure, discovering the beauty of new places at my own pace. #SoloTravel #SeniorExplorer ",#DiscoverNewPlaces #SeniorTravel,623,627,Excitement,2023-07-01 14:00:00.000000 UTC,6.42
598,SoulInShadow,45,USA,Facebook,10,7,2016,18,55,28,"Darkness descends, engulfing the soul in the shadows of despair.  ",#Darkness #SoulEngulfed,438,442,Darkness,2016-07-10 18:20:00.000000 UTC,6.37
599,SportsFanatic,32,USA,Instagram,10,8,2021,21,30,15,The victory of our team brought euphoria to the city.,#Euphoria #Victory,111,113,Euphoria,2021-08-10 21:15:00.000000 UTC,4.58
600,SportsTeamRejectionHighSchool,37,USA,Twitter,14,9,2023,18,34,17,Feeling down after not making the sports team. Disappointment lingers.,#Disappointment #HighSchoolSports,687,691,Sad,2023-09-14 18:20:00.000000 UTC,7.7
601,SportsVictoryHighSchool,51,USA,Twitter,20,10,2023,14,50,26,Winning a friendly sports competition against rival schools. Victory celebrations in full swing!,#SportsTriumph #HighSchoolAthletics,723,727,Happy,2023-10-20 14:15:00.000000 UTC,2.93
602,SpringEnthusiast,14,Netherlands,Facebook,5,5,2022,10,50,25,Radiant joy akin to blooming flowers on a sun-kissed spring morning.,#Radiance #SpringBlooms,382,386,Radiance,2022-05-05 10:15:00.000000 UTC,3.1
603,SpringEnthusiast,26,Netherlands,Facebook,5,5,2022,10,50,25,Radiant joy akin to blossoming flowers on a sunlit spring morning.,#Radiance #SpringBlooms,402,406,Radiance,2022-05-05 10:15:00.000000 UTC,6.54
604,StagnantHeart,50,Canada,Facebook,2,10,2021,19,15,7," Boredom lingers, a stagnant pool of indifference.  ",#Boredom #Stagnation,196,198,Boredom,2021-10-02 19:00:00.000000 UTC,4.27
605,StandUpFan,59,Canada,Facebook,22,2,2023,19,45,22,Laughter is the key to joy—attending a stand-up comedy show.,#Joy #StandUpComedy,82,84,Joy,2023-02-22 19:30:00.000000 UTC,6.53
606,Stargazer,39,UK,Twitter,2,7,2016,23,55,28,Contemplating life's mysteries under the starry night sky.,#Contemplation #StarryNight,350,354,Contemplation,2016-07-02 23:30:00.000000 UTC,3.1
607,Stargazer,40,Australia,Facebook,24,2,2023,20,45,22,Awe-struck by the beauty of the night sky.,#Awe #StarryNight,88,90,Awe,2023-02-24 20:30:00.000000 UTC,1.52
608,StarNavigator,18,Australia,Twitter,12,3,2022,19,38,19," Gratitude as a guiding star, navigating the constellation of blessings in the vast universe of life's precious moments. ",#Grateful #GuidingStar,263,267,Grateful,2022-03-12 19:55:00.000000 UTC,1.49
609,StarSerenader,36,India,Twitter,22,12,2017,21,45,22,"Serenading the stars with a heart full of gratitude, a melody of thankfulness. ",#Gratitude #ThankfulMelody,475,479,Gratitude,2017-12-22 21:00:00.000000 UTC,2.43
610,StarStoryteller,40,UK,Facebook,29,8,2020,20,28,14," Whispering tales of inspiration to the stars, a storyteller crafting constellations from the threads of imagination. ",#Inspired #TalesToTheStars,277,281,Inspired,2020-08-29 20:45:00.000000 UTC,4.15
611,StarStoryteller,25,UK,Facebook,29,8,2020,20,28,14," Whispering tales of inspiration to the stars, a storyteller crafting constellations from the threads of imagination. ",#Inspired #TalesToTheStars,291,295,Inspired,2020-08-29 20:45:00.000000 UTC,5.28
612,StoicSoul,27,Australia,Instagram,28,12,2019,14,15,8," Numb to the chaos, emotions locked away, a stoic facade concealing the inner turmoil. ",#Numbness #StoicFacade,210,212,Numbness,2019-12-28 14:30:00.000000 UTC,2.52
613,StormSeeker,32,Brazil,Twitter,18,4,2019,11,45,22,"A soul weathered by the storm of heartbreak, seeking refuge in the calm after. ",#Heartbreak #CalmAfterStorm,458,462,Heartbreak,2019-04-18 11:00:00.000000 UTC,6.8
614,StormSurvivor,14,Australia,Facebook,3,8,2022,15,50,25," Devastated by the storm of betrayal, the wreckage of trust scattered like debris, a heart torn by the winds of broken promises. ",#Devastated #WindsOfBrokenPromises,305,309,Devastated,2022-08-03 15:30:00.000000 UTC,2.39
615,StormyFeelings,29,India,Instagram,18,7,2017,17,60,30,"Emotional storm, a whirlwind of sadness engulfs every thought.    ",#EmotionalStorm #SadnessWhirlwind,427,431,EmotionalStorm,2017-07-18 17:45:00.000000 UTC,2.71
616,StormyHeart,24,Canada,Facebook,25,2,2021,15,25,12," Grief overwhelms, a storm of emotions within.      ",#Grief #EmotionalStorm,191,193,Grief,2021-02-25 15:30:00.000000 UTC,2.61
617,StringsOfSorrow,30,Germany,Facebook,22,5,2018,20,35,18,"Sorrowful echoes, a symphony of pain played by the strings of loss. ",#Sorrow #SymphonyOfLoss,437,441,Sorrow,2018-05-22 20:45:00.000000 UTC,3.34
618,StrugglingSoul,19,USA,Facebook,10,3,2021,8,10,5,Suffering from despair after another setback.,#Despair #Struggle,164,166,Despair,2021-03-10 08:30:00.000000 UTC,5.1
619,StudioArtist,59,Italy,Facebook,1,9,2015,16,30,15,A burst of creativity in the quiet solitude of an artist's studio.,#Creativity #ArtistsHaven,381,385,Creativity,2015-09-01 16:00:00.000000 UTC,4.18
620,StudioArtist,43,Italy,Facebook,1,9,2015,16,30,15,A burst of artistic creativity in the quietude of an artist's studio.,#ArtisticBurst #StudioCreativity,401,405,ArtisticBurst,2015-09-01 16:00:00.000000 UTC,3.42
621,StudyTechniqueExperimentHighSchool,48,USA,Instagram,2,10,2023,16,42,23,Trying out a new study technique for upcoming exams. Exploring different learning strategies.,#StudyStrategies #HighSchoolExams,705,709,Neutral,2023-10-02 16:45:00.000000 UTC,4.16
622,SuccessPill,54,USA,Facebook,10,2,2021,19,40,20," Envious gazes cast upon the podium of success, a bitter pill swallowed, the taste lingering as a constant reminder of unattained heights. ",#Envious #BitterPill,317,321,Envious,2021-02-10 19:30:00.000000 UTC,5.93
623,SunnyDayEnthusiast,38,India,Twitter,10,2,2020,11,30,15,Happiness blooms like flowers in a garden on a sunny day.,#Happiness #SunnyDay,368,372,Happiness,2020-02-10 11:15:00.000000 UTC,3.43
624,SunriseNavigator,17,USA,Facebook,5,10,2023,7,24,12," Navigating the sea of hope, sailing towards the sunrise of possibilities, confident in the ship of positive anticipation. ",#Hopeful #SunriseOfPossibilities,258,262,Hopeful,2023-10-05 07:30:00.000000 UTC,5.79
625,SunsetAdmirer,40,Australia,Instagram,1,4,2022,18,38,19," Bathed in the golden hues of gratefulness, a sunset of appreciation casting its warm glow on the landscapes of the heart. ",#Grateful #GoldenHues,273,277,Grateful,2022-04-01 18:30:00.000000 UTC,1.07
626,SunsetAdmirer,43,Australia,Instagram,1,4,2022,18,38,19," Bathed in the golden hues of gratefulness, a sunset of appreciation casting its warm glow on the landscapes of the heart. ",#Grateful #GoldenHues,287,291,Grateful,2022-04-01 18:30:00.000000 UTC,6.07
627,SunsetDreamer,51,Australia,Instagram,18,6,2019,20,25,12," Gazing at the sunset, a melancholic longing for moments that slip through the fingers of time. ",#Melancholy #SunsetMoments,201,203,Melancholy,2019-06-18 20:45:00.000000 UTC,3.29
628,SunsetWatcher,35,UK,Instagram,10,6,2020,20,60,30,Inspiration strikes while observing the colors of a vibrant sunset.,#Inspiration #ColorfulSunset,345,349,Inspiration,2020-06-10 20:45:00.000000 UTC,0.76
629,SunsetWatcher,19,India,Twitter,25,1,2023,18,30,,Enjoying a cup of tea and watching the sunset.,#TeaTime #Sunset,32,33,Positive,2023-01-25 18:00:00.000000 UTC,5.26
630,SunsetWatcher2,27,Canada,Instagram,22,7,2011,18,45,22,Serenity found in the beauty of a sunset by the sea.,#Serenity #SunsetViews,153,155,Serenity,2011-07-22 18:30:00.000000 UTC,3.77
631,SunshineDancer,31,USA,Instagram,20,8,2021,15,80,40,"Dancing on sunshine, each step a celebration of the joy found in simple moments. ",#Joy #SimpleMoments,471,475,Joy,2021-08-20 15:45:00.000000 UTC,0.81
632,SupportiveFriend,46,India,Facebook,10,3,2012,8,30,15,Gratitude for the support received during tough times.,#Gratitude #Supportive,127,129,Gratitude,2012-03-10 08:30:00.000000 UTC,1.22
633,SurfingEnthusiastWaveRider,42,Brazil,Facebook,20,7,2021,18,45,22,"As the waves crash against the shore, the surfer embraces the thrill of riding the ocean's energy, capturing the essence of freedom in each wave. ",#OceansFreedom #SurfingThrills,579,583,Ocean's Freedom,2021-07-20 18:15:00.000000 UTC,6.99
634,SwiftieDreamer,31,USA,Facebook,10,5,2021,19,60,30,"In the crowd of a Taylor Swift concert, the lyrics of 'Love Story' create an enchanting fairy tale. ",#Enchantment #TaylorSwift,513,517,Enchantment,2021-05-10 19:45:00.000000 UTC,4.67
635,SwimmingEnthusiastRaceSetback,64,Australia,Instagram,28,6,2015,20,55,28,"Despite meticulous training, the swimmer faces disappointment as a split-second miscalculation costs them the lead in a crucial race. ",#Miscalculation #SwimmingDisappointment,558,562,Miscalculation,2015-06-28 20:00:00.000000 UTC,4.85
636,SymphonyFervor,44,UK,Facebook,18,4,2021,14,60,30,"In the symphony of excitement, each note is a burst of energy, igniting the soul with fervor. ",#Excitement #IgnitedSoul,483,487,Excitement,2021-04-18 14:20:00.000000 UTC,1.16
637,SymphonyOfTears,25,Germany,Facebook,28,11,2018,14,45,22,"In the symphony of grief, each tear is a note, composing a melancholic melody. ",#Grief #MelancholicMelody,463,467,Grief,2018-11-28 14:00:00.000000 UTC,5.54
638,SymphonySoul,18,Canada,Twitter,25,3,2019,21,26,13," A melancholic symphony playing in the background, the soundtrack of a wistful heart. ",#Melancholy #WistfulHeart,221,223,Melancholy,2019-03-25 21:00:00.000000 UTC,4.91
639,TalentShowSupportHighSchool,20,Canada,Facebook,18,10,2023,16,38,19,Attending a school talent show to support classmates. Applauding the diverse talents on display!,#TalentShow #HighSchoolEntertainment,721,725,Happy,2023-10-18 16:45:00.000000 UTC,4.03
640,TaleWeaver,25,USA,Twitter,18,5,2017,14,25,12," Leafing through the pages of an old photo album, nostalgia weaving tales of laughter and tears. ",#Nostalgia #PhotoAlbumStories,241,245,Nostalgia,2017-05-18 14:45:00.000000 UTC,1.32
641,TapestrySorrow,21,India,Facebook,28,8,2017,19,35,18,"In the tapestry of despair, threads of hope unravel, leaving a portrait of sorrow. ",#Despair #UnraveledHope,459,463,Despair,2017-08-28 19:30:00.000000 UTC,3.05
642,TeaEnthusiast,22,Japan,Twitter,15,2,2023,8,35,18,Imbued with gratitude for the simple pleasure of a warm cup of tea.,#Gratitude #WarmTea,418,422,Gratitude,2023-02-15 08:30:00.000000 UTC,0.74
643,TearfulSoul,27,Canada,Facebook,18,10,2015,15,25,12," Grief weighs heavy, tears a constant companion.    ",#Grief #Tears,178,180,Grief,2015-10-18 15:30:00.000000 UTC,7.76
644,TeaTimeSenior,22,UK,Twitter,18,6,2023,11,55,28,"Reconnecting with old friends over a cup of tea. Friendship, the true essence of companionship. #OldFriends #Companionship ",#FriendshipGoals #SeniorBonding,610,614,Contentment,2023-06-18 11:30:00.000000 UTC,7.07
645,TechConference,59,USA,Facebook,20,1,2023,11,50,25,Attending a virtual conference on AI.,#AI #TechConference,18,18,Neutral,2023-01-20 11:30:00.000000 UTC,6.02
646,TechEnthusiast,17,India,Twitter,19,1,2023,9,30,15,Technology is changing the way we live.,#Tech #Innovation,14,14,Neutral,2023-01-19 09:45:00.000000 UTC,3
647,TechMalfunctionWoesHighSchool,40,Canada,Instagram,30,9,2023,18,43,22,Having a string of bad luck with constant technology malfunctions. Tech troubles galore!,#TechIssues #HighSchoolTech,703,707,Bad,2023-09-30 18:20:00.000000 UTC,3.44
648,TempestSurvivor,34,USA,Facebook,29,11,2021,8,40,20," Overwhelmed by the cacophony of expectations, a drowning soul in the tempest of pressure, struggling to stay afloat. ",#Overwhelmed #DrowningSoul,313,317,Overwhelmed,2021-11-29 08:45:00.000000 UTC,3.35
649,TennisEnthusiastGrandSlamDrama,64,UK,Twitter,10,9,2017,20,55,28,"In the tennis grand slam, a fierce rivalry unfolds, captivating fans with a display of skill and sportsmanship on the world stage. ",#Captivation #TennisRivalry,545,549,Captivation,2017-09-10 20:15:00.000000 UTC,1.96
650,TennisEnthusiastUnexpectedSetback,18,USA,Instagram,10,7,2018,21,70,35,"In the tennis tournament, a highly anticipated player experiences a setback, leaving fans in shock and questioning the unforeseen turn of events. ",#Frustration #TennisSetback,552,556,Frustration,2018-07-10 21:15:00.000000 UTC,6.65
651,ThankfulHeart,33,Australia,Instagram,25,11,2012,10,60,30,Overflowing with gratitude for life's blessings.,#Gratitude #Blessed,114,116,Gratitude,2012-11-25 10:00:00.000000 UTC,0.81
652,ThoughtExplorer,63,UK,Twitter,15,5,2021,11,30,15," Entangled in the web of thoughts, confusion reigning as I navigate the labyrinth of ideas. ",#Confusion #ThoughtLabyrinth,209,211,Confusion,2021-05-15 11:45:00.000000 UTC,3.41
653,ThoughtfulBlogger,58,Canada,Twitter,10,6,2023,17,60,30,Started a blog about random thoughts and musings. Blogging is the new diary. #BloggerLife #TeenBlogger,#BloggingJourney #TeenThoughts,602,606,Curiosity,2023-06-10 17:30:00.000000 UTC,0.76
654,ThreadWeaver,55,UK,Instagram,5,1,2022,10,25,12," A tapestry of conflicting feelings, weaving through uncertainty, caught in the threads of ambivalence. ",#Ambivalence #ConflictingFeelings,213,215,Ambivalence,2022-01-05 10:30:00.000000 UTC,1.22
655,ThreadWeaver,26,UK,Instagram,3,4,2018,14,30,15," Extending a hand, empathetic threads weaving a tapestry of understanding, embracing the joys and sorrows of others. ",#Empathetic #TapestryOfUnderstanding,253,257,Empathetic,2018-04-03 14:15:00.000000 UTC,3.6
656,ThrillerFan,21,USA,Instagram,11,2,2023,21,30,15,Feeling a sense of fear after watching a thriller movie.,#Fear #ThrillerMovie,54,56,Fear,2023-02-11 21:15:00.000000 UTC,7.88
657,ThrillSeeker,47,Germany,Facebook,25,7,2020,12,45,22,Riding the adrenaline rush on a rollercoaster's wild twists.,#Adrenaline #RollercoasterThrills,399,403,Adrenaline,2020-07-25 12:45:00.000000 UTC,1.99
658,ThunderingMind,61,UK,Instagram,5,4,2022,14,25,12," Frustration escalates, a thunderstorm of emotions. ",#Frustration #EmotionalOutburst,195,197,Frustration,2022-04-05 14:45:00.000000 UTC,3.51
659,TightropeWalker,41,UK,Twitter,8,4,2023,13,28,14," Apprehensive steps on the tightrope of uncertainty, a balancing act where the fall seems inevitable, anxiety a constant companion. ",#Apprehensive #BalancingAct,302,306,Apprehensive,2023-04-08 13:15:00.000000 UTC,6.68
660,TikTokFailHighSchool,42,USA,Facebook,18,8,2023,16,50,25,"Spent hours on a TikTok dance, only to realize I have two left feet. Dance fail: Unleashed! ",#DanceFail #HighSchoolTikTok,660,664,Embarrassed,2023-08-18 16:30:00.000000 UTC,4.58
661,TimeCapsuleCreatorHighSchool,27,Canada,Facebook,8,9,2023,14,48,26,Building a time capsule to capture memories for the future. Time-traveling emotions!,#TimeCapsule #HighSchoolNostalgia,681,685,Joy,2023-09-08 14:15:00.000000 UTC,2.85
662,TimeManagementWorkshopHighSchool,53,Canada,Twitter,12,10,2023,18,44,23,Attending a workshop on time management to enhance organizational skills. Striving for efficiency.,#EfficiencyGoals #HighSchoolSkills,715,719,Neutral,2023-10-12 18:20:00.000000 UTC,3.61
663,TimesSquareExplorer,22,USA,Instagram,20,7,2022,21,70,35,"In the heart of New York City, Times Square dazzles with lights, a vibrant spectacle of urban energy. ",#Excitement #UrbanEnergy,501,505,Excitement,2022-07-20 21:45:00.000000 UTC,3.41
664,ToughDayHighSchool,29,UK,Facebook,13,9,2023,16,40,20,Had a bad day at school. Everything seems to be going wrong.,#BadDay #HighSchoolBlues,686,690,Bad,2023-09-13 16:45:00.000000 UTC,4.89
665,TrackFieldSuccessHighSchool,35,Canada,Facebook,14,9,2016,12,51,26,Achieving a personal best in a track and field competition. The thrill of victory and self-improvement!,#AthleticAchievement #HighSchoolSports,727,731,Happy,2016-09-14 12:30:00.000000 UTC,2.1
666,TravelEnthusiastRoadTripDiscovery,39,USA,Twitter,28,9,2019,20,70,35,"Embarking on a spontaneous road trip, the traveler discovers hidden gems, creating memories that will be cherished for a lifetime. ",#Adventure #RoadTripMemories,562,566,Adventure,2019-09-28 20:30:00.000000 UTC,2.36
667,TravelExcitement,25,India,Twitter,10,3,2018,9,40,20,Arousal of excitement before a much-awaited trip.,#Arousal #TravelAdventure,146,148,Arousal,2018-03-10 09:45:00.000000 UTC,5.56
668,TravelExplorer,18,USA,Facebook,23,2,2023,19,50,25,Enjoying every moment of this trip—pure enjoyment!,#Enjoyment #Travel,85,87,Enjoyment,2023-02-23 19:45:00.000000 UTC,0.99
669,TrendExplorer,44,USA,Twitter,1,6,2023,18,40,20,Caught up on the latest fashion trends and now planning a shopping spree. #Fashionista #TrendyTeen,#FashionGoals #TeenStyle,593,597,Excitement,2023-06-01 18:00:00.000000 UTC,3.18
670,TrustWasteland,28,Italy,Facebook,12,12,2016,10,50,25,"In the wasteland of lost trust, the echoes of broken promises reverberate. ",#Betrayal #ReverberatingPromises,449,453,Betrayal,2016-12-12 10:00:00.000000 UTC,4.11
671,TurbulentShield,43,Canada,Instagram,30,11,2021,15,20,10," Wrapped in the cloak of emotional numbness, a shield against the storms of life's turbulence. ",#Numbness #EmotionalStorms,239,243,Numbness,2021-11-30 15:30:00.000000 UTC,4.17
672,TurbulentShield,21,Canada,Instagram,30,11,2021,15,20,10,"Wrapped in the cloak of emotional numbness, a shield against the storms of life's turbulence. ",#Numbness #EmotionalStorms,247,251,Numbness,2021-11-30 15:30:00.000000 UTC,2.38
673,U2ConnectionSeeker,38,Ireland,Instagram,15,5,2016,19,50,25,"At a U2 concert, the anthemic chords of 'With or Without You' create a timeless moment of connection. ",#Connection #U2Anthem,527,531,Connection,2016-05-15 19:30:00.000000 UTC,2.73
674,UnforgivingSoul,40,India,Twitter,12,1,2017,12,20,10," Resentment festers, a wound that refuses to heal.  ",#Resentment #Unforgiving,194,196,Resentment,2017-01-12 12:00:00.000000 UTC,7.72
675,UrbanExplorer,15,UK,Facebook,18,1,2023,14,25,12,Exploring the city's hidden gems.,#CityExplore #HiddenGems,12,12,Positive,2023-01-18 14:50:00.000000 UTC,5.78
676,UrbanExplorer2,30,USA,Twitter,18,2,2012,14,40,20,Elation over discovering a hidden gem in the city.,#Elation #HiddenGem,137,139,Elation,2012-02-18 14:30:00.000000 UTC,5.99
677,UrbanExplorerCafeSolitude,19,France,Facebook,15,3,2022,18,60,30,"Amidst the bustling city, a quiet café becomes a sanctuary for reflection, where a cup of coffee brings solace to the wandering mind. ",#Solace #CafeReflection,563,567,Solace,2022-03-15 18:45:00.000000 UTC,7.9
678,User123,16,USA,Twitter,15,1,2023,12,30,,Enjoying a beautiful day at the park!,#Nature #Park,0,0,Positive,2023-01-15 12:30:00.000000 UTC,2.8
679,VacationDreamer,64,Canada,Facebook,18,2,2023,18,45,22,Excitement building up for the upcoming vacation!,#Excitement #TravelPlans,73,75,Excitement,2023-02-18 18:45:00.000000 UTC,6.87
680,VacationDreamer,29,France,Instagram,10,1,2023,12,60,30,Excitement builds as the countdown to a long-awaited vacation begins.,#Excitement #VacationCountdown,339,343,Excitement,2023-01-10 12:00:00.000000 UTC,7.12
681,VanishedSunset,55,Australia,Facebook,18,4,2020,16,20,10," Yearning for the warmth of a vanished sun, a heartache painted in the hues of a sunset that never graced the horizon. ",#Yearning #HuesOfSunset,322,326,Yearning,2020-04-18 16:15:00.000000 UTC,2.55
